genome_id	genome_name	antibiotic	resistant_phenotype	evidence	laboratory_typing_method	testing_standard
573.13624	Klebsiella pneumoniae KPN1721ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.2256	Klebsiella pneumoniae strain SU5	imipenem	Susceptible	Laboratory Method		EUCAST
573.13246	Klebsiella pneumoniae KPN1268ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14075	Klebsiella pneumoniae KPN347ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13479	Klebsiella pneumoniae KPN154ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15497	Klebsiella pneumoniae strain 10315_6#92	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13891	Klebsiella pneumoniae KPN2067ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13885	Klebsiella pneumoniae KPN2061ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14235	Klebsiella pneumoniae KPN558ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13546	Klebsiella pneumoniae KPN162ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13336	Klebsiella pneumoniae KPN1386ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12918	Klebsiella pneumoniae 3340	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13806	Klebsiella pneumoniae KPN1961ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14467	Klebsiella pneumoniae KPN887ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13581	Klebsiella pneumoniae KPN1677ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14412	Klebsiella pneumoniae KPN810ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13008	Klebsiella pneumoniae 3302	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15483	Klebsiella pneumoniae strain 10315_6#74	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13912	Klebsiella pneumoniae KPN208ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.62724	Klebsiella pneumoniae MGL_167	imipenem	Susceptible	Laboratory Method	Disk diffusion	
573.13835	Klebsiella pneumoniae KPN2005ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13809	Klebsiella pneumoniae KPN1973ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12942	Klebsiella pneumoniae 3353	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14089	Klebsiella pneumoniae KPN366ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14348	Klebsiella pneumoniae KPN722ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13682	Klebsiella pneumoniae KPN178ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14198	Klebsiella pneumoniae KPN509ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14042	Klebsiella pneumoniae KPN307ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13012	Klebsiella pneumoniae 3326	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12955	Klebsiella pneumoniae 126	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14525	Klebsiella pneumoniae KPN959ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12958	Klebsiella pneumoniae 3270	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13066	Klebsiella pneumoniae KPN1044ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14283	Klebsiella pneumoniae KPN616ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14057	Klebsiella pneumoniae KPN323ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14539	Klebsiella pneumoniae KPN981ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12961	Klebsiella pneumoniae 10	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12858	Klebsiella pneumoniae 3243	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1356	Klebsiella pneumoniae KPN1651ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13416	Klebsiella pneumoniae KPN1477ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12939	Klebsiella pneumoniae 8	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13859	Klebsiella pneumoniae KPN2032ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15476	Klebsiella pneumoniae strain 10315_6#68	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13787	Klebsiella pneumoniae KPN1936ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14117	Klebsiella pneumoniae KPN395ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1331	Klebsiella pneumoniae KPN134ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14415	Klebsiella pneumoniae KPN814ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13556	Klebsiella pneumoniae KPN1648ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14028	Klebsiella pneumoniae KPN291ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15484	Klebsiella pneumoniae strain 10315_6#75	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.14413	Klebsiella pneumoniae KPN811ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14491	Klebsiella pneumoniae KPN918ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12982	Klebsiella pneumoniae 3305	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24388	Klebsiella pneumoniae strain MUGSI_293	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1378	Klebsiella pneumoniae KPN1928ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13054	Klebsiella pneumoniae KPN1031ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14165	Klebsiella pneumoniae KPN449ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1289	Klebsiella pneumoniae 103	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13385	Klebsiella pneumoniae KPN1444ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12962	Klebsiella pneumoniae 28	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.62729	Klebsiella pneumoniae MGL_K_3	imipenem	Susceptible	Laboratory Method	Disk diffusion	
1328385.3	Klebsiella pneumoniae BWH 30	imipenem	Susceptible	Laboratory Method	Broth dilution	
573.15451	Klebsiella pneumoniae strain 10315_6#34	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.67382	Klebsiella pneumoniae MGL_76	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.13332	Klebsiella pneumoniae KPN1382ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13717	Klebsiella pneumoniae KPN1854ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13843	Klebsiella pneumoniae KPN2012ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13851	Klebsiella pneumoniae KPN2023ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1444	Klebsiella pneumoniae KPN848ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13411	Klebsiella pneumoniae KPN1473ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13258	Klebsiella pneumoniae KPN1279ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12986	Klebsiella pneumoniae 21	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13192	Klebsiella pneumoniae KPN1200ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13839	Klebsiella pneumoniae KPN2009ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14398	Klebsiella pneumoniae KPN788ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14358	Klebsiella pneumoniae KPN735ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1365	Klebsiella pneumoniae KPN1754ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14504	Klebsiella pneumoniae KPN933ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13935	Klebsiella pneumoniae KPN2121ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13408	Klebsiella pneumoniae KPN1470ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13306	Klebsiella pneumoniae KPN1346ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1445	Klebsiella pneumoniae KPN865ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.23203	Klebsiella pneumoniae strain KP_017	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.14063	Klebsiella pneumoniae KPN331ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13517	Klebsiella pneumoniae KPN1593ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13712	Klebsiella pneumoniae KPN184ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67384	Klebsiella pneumoniae 20200622_MGL_73	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.13414	Klebsiella pneumoniae KPN1476ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13833	Klebsiella pneumoniae KPN2003ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13297	Klebsiella pneumoniae KPN1336ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1362	Klebsiella pneumoniae KPN1717ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13475	Klebsiella pneumoniae KPN1546ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13915	Klebsiella pneumoniae KPN2092ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13486	Klebsiella pneumoniae KPN1558ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.23209	Klebsiella pneumoniae strain KP_184	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.12903	Klebsiella pneumoniae 61	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13313	Klebsiella pneumoniae KPN1354ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1317	Klebsiella pneumoniae KPN1177ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1287	Klebsiella pneumoniae 3399	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14035	Klebsiella pneumoniae KPN300ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12919	Klebsiella pneumoniae 3346	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.135	Klebsiella pneumoniae KPN1572ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15477	Klebsiella pneumoniae strain 10315_6#69	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.22562	Klebsiella pneumoniae strain SU3	imipenem	Susceptible	Laboratory Method		EUCAST
573.14257	Klebsiella pneumoniae KPN583ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14427	Klebsiella pneumoniae KPN830ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14367	Klebsiella pneumoniae KPN747ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14299	Klebsiella pneumoniae KPN648ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14093	Klebsiella pneumoniae KPN370ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13697	Klebsiella pneumoniae KPN1832ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13895	Klebsiella pneumoniae KPN2072ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12972	Klebsiella pneumoniae 3244	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14441	Klebsiella pneumoniae KPN850ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13584	Klebsiella pneumoniae KPN167ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13743	Klebsiella pneumoniae KPN187ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13817	Klebsiella pneumoniae KPN1984ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14448	Klebsiella pneumoniae KPN863ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14154	Klebsiella pneumoniae KPN436ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14392	Klebsiella pneumoniae KPN780ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14104	Klebsiella pneumoniae KPN381ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14278	Klebsiella pneumoniae KPN611ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14482	Klebsiella pneumoniae KPN907ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13936	Klebsiella pneumoniae KPN2122ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12998	Klebsiella pneumoniae 80	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14106	Klebsiella pneumoniae KPN383ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13994	Klebsiella pneumoniae KPN254ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14496	Klebsiella pneumoniae KPN924ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13157	Klebsiella pneumoniae KPN1162ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13197	Klebsiella pneumoniae KPN1206ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12987	Klebsiella pneumoniae 3386	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.65893	Klebsiella pneumoniae 003-E1-DxU	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.14432	Klebsiella pneumoniae KPN837ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13114	Klebsiella pneumoniae KPN1110ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12991	Klebsiella pneumoniae 62	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13562	Klebsiella pneumoniae KPN1653ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13379	Klebsiella pneumoniae KPN1438ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14293	Klebsiella pneumoniae KPN630ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14166	Klebsiella pneumoniae KPN450ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1383	Klebsiella pneumoniae KPN1999ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13962	Klebsiella pneumoniae KPN2173ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13342	Klebsiella pneumoniae KPN1397ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1309	Klebsiella pneumoniae KPN1078ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14298	Klebsiella pneumoniae KPN641ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12888	Klebsiella pneumoniae 3279	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15479	Klebsiella pneumoniae strain 10315_6#70	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13074	Klebsiella pneumoniae KPN1056ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13254	Klebsiella pneumoniae KPN1275ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13231	Klebsiella pneumoniae KPN1251ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13684	Klebsiella pneumoniae KPN180ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13601	Klebsiella pneumoniae KPN1698ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67409	Klebsiella pneumoniae MGL_167	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.13038	Klebsiella pneumoniae KPN1011ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13901	Klebsiella pneumoniae KPN2079ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12993	Klebsiella pneumoniae 64	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13642	Klebsiella pneumoniae KPN1744ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14508	Klebsiella pneumoniae KPN940ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15459	Klebsiella pneumoniae strain 10315_6#43	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
72407.2899	Klebsiella pneumoniae subsp. pneumoniae MRSN752085	imipenem	Susceptible	Laboratory Method		
573.13107	Klebsiella pneumoniae KPN1103ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15504	Klebsiella pneumoniae strain 10356_5#79	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.14487	Klebsiella pneumoniae KPN913ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13376	Klebsiella pneumoniae KPN1434ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12963	Klebsiella pneumoniae 31	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14169	Klebsiella pneumoniae KPN457ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1387	Klebsiella pneumoniae KPN2044ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12922	Klebsiella pneumoniae 60	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13574	Klebsiella pneumoniae KPN1668ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.22559	Klebsiella pneumoniae strain SU8	imipenem	Susceptible	Laboratory Method		EUCAST
573.13648	Klebsiella pneumoniae KPN1752ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14267	Klebsiella pneumoniae KPN596ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13862	Klebsiella pneumoniae KPN2036ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14527	Klebsiella pneumoniae KPN962ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24446	Klebsiella pneumoniae strain MUGSI_87	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13719	Klebsiella pneumoniae KPN1856ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13896	Klebsiella pneumoniae KPN2073ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13597	Klebsiella pneumoniae KPN1694ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1337	Klebsiella pneumoniae KPN1429ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.62718	Klebsiella pneumoniae MGL_177	imipenem	Susceptible	Laboratory Method	Disk diffusion	
573.13765	Klebsiella pneumoniae KPN1906ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13554	Klebsiella pneumoniae KPN1646ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1418	Klebsiella pneumoniae KPN470ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.2996	Klebsiella pneumoniae strain Kpngiani7132488	imipenem	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.1358	Klebsiella pneumoniae KPN1676ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13628	Klebsiella pneumoniae KPN1726ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13345	Klebsiella pneumoniae KPN139ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67387	Klebsiella pneumoniae 20200622_MGL_72	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI, EUCAST
573.14395	Klebsiella pneumoniae KPN783ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14369	Klebsiella pneumoniae KPN749ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1326	Klebsiella pneumoniae KPN1281ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13924	Klebsiella pneumoniae KPN2105ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13055	Klebsiella pneumoniae KPN1032ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14279	Klebsiella pneumoniae KPN612ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.62698	Klebsiella pneumoniae 20200622_MGL_72	imipenem	Susceptible	Laboratory Method	Disk diffusion	
573.13992	Klebsiella pneumoniae KPN251ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13625	Klebsiella pneumoniae KPN1722ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14277	Klebsiella pneumoniae KPN610ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13072	Klebsiella pneumoniae KPN1053ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13129	Klebsiella pneumoniae KPN1127ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.62697	Klebsiella pneumoniae MGL_76	imipenem	Susceptible	Laboratory Method	Disk diffusion	
573.13711	Klebsiella pneumoniae KPN1849ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14275	Klebsiella pneumoniae KPN606ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.24429	Klebsiella pneumoniae strain MUGSI_67	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15437	Klebsiella pneumoniae strain 10315_6#12	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13348	Klebsiella pneumoniae KPN1404ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14312	Klebsiella pneumoniae KPN681ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13814	Klebsiella pneumoniae KPN1980ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12894	Klebsiella pneumoniae 3264	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13425	Klebsiella pneumoniae KPN1487ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14024	Klebsiella pneumoniae KPN287ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13287	Klebsiella pneumoniae KPN1327ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13732	Klebsiella pneumoniae KPN1869ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.143	Klebsiella pneumoniae KPN649ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13605	Klebsiella pneumoniae KPN1701ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14177	Klebsiella pneumoniae KPN467ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13753	Klebsiella pneumoniae KPN1891ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13699	Klebsiella pneumoniae KPN1835ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13076	Klebsiella pneumoniae KPN1058ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13882	Klebsiella pneumoniae KPN2058ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1334	Klebsiella pneumoniae KPN1390ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13608	Klebsiella pneumoniae KPN1705ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13407	Klebsiella pneumoniae KPN146ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14486	Klebsiella pneumoniae KPN912ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13988	Klebsiella pneumoniae KPN247ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
72407.2893	Klebsiella pneumoniae subsp. pneumoniae MRSN849636	imipenem	Susceptible	Laboratory Method		
573.13871	Klebsiella pneumoniae KPN2045ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13934	Klebsiella pneumoniae KPN2118ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14425	Klebsiella pneumoniae KPN826ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13035	Klebsiella pneumoniae KPN1005ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13805	Klebsiella pneumoniae KPN1960ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14262	Klebsiella pneumoniae KPN590ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13351	Klebsiella pneumoniae KPN1407ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.1327	Klebsiella pneumoniae KPN1303ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13017	Klebsiella pneumoniae 3242	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13271	Klebsiella pneumoniae KPN1305ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13647	Klebsiella pneumoniae KPN1751ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13466	Klebsiella pneumoniae KPN1535ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13106	Klebsiella pneumoniae KPN1102ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13112	Klebsiella pneumoniae KPN1108ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14191	Klebsiella pneumoniae KPN484ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15473	Klebsiella pneumoniae strain 10315_6#65	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13069	Klebsiella pneumoniae KPN1047ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13542	Klebsiella pneumoniae KPN1625ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13604	Klebsiella pneumoniae KPN1700ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14408	Klebsiella pneumoniae KPN802ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15456	Klebsiella pneumoniae strain 10315_6#42	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13445	Klebsiella pneumoniae KPN1512ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13589	Klebsiella pneumoniae KPN1686ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13116	Klebsiella pneumoniae KPN1113ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13708	Klebsiella pneumoniae KPN1845ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14327	Klebsiella pneumoniae KPN698ec	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15487	Klebsiella pneumoniae strain 10315_6#78	imipenem	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.7023	Klebsiella pneumoniae strain AR_0043	imipenem	Susceptible	Laboratory Method	Broth dilution	CLSI
