genome_id	genome_name	antibiotic	resistant_phenotype	evidence	laboratory_typing_method	testing_standard
573.6674	Klebsiella pneumoniae KP_NORM_BLD_117512	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.6663	Klebsiella pneumoniae KP_NORM_BLD_114056	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.62717	Klebsiella pneumoniae MGL_178	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	
573.67087	Klebsiella pneumoniae KP_NORM_BLD_62776	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66944	Klebsiella pneumoniae KP_NORM_BLD_2247	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.13401	Klebsiella pneumoniae KPN1461ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.46094	Klebsiella pneumoniae KSB1_9B	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66764	Klebsiella pneumoniae KP_NORM_BLD_12945	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26126	Klebsiella pneumoniae strain 5012STDY7312747	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.26164	Klebsiella pneumoniae strain 5012STDY7312601	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.26074	Klebsiella pneumoniae strain 5012STDY7312720	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12873	Klebsiella pneumoniae 106	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26227	Klebsiella pneumoniae strain 5012STDY7312693	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66968	Klebsiella pneumoniae KP_NORM_BLD_2803	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67011	Klebsiella pneumoniae KP_NORM_BLD_60949	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.6657	Klebsiella pneumoniae KP_NORM_BLD_1031	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26186	Klebsiella pneumoniae strain 5012STDY7312616	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.26287	Klebsiella pneumoniae strain 5012STDY7626405	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66709	Klebsiella pneumoniae KP_NORM_BLD_116351	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26182	Klebsiella pneumoniae strain 5012STDY7312619	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.15608	Klebsiella pneumoniae strain INF311	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15589	Klebsiella pneumoniae strain KSB2_6D	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66748	Klebsiella pneumoniae KP_NORM_BLD_12850	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66695	Klebsiella pneumoniae KP_NORM_BLD_116231	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26323	Klebsiella pneumoniae strain 5012STDY7626431	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.24342	Klebsiella pneumoniae strain MUGSI_125	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12939	Klebsiella pneumoniae 8	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66831	Klebsiella pneumoniae KP_NORM_BLD_1673	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66809	Klebsiella pneumoniae KP_NORM_BLD_13975	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.34248	Klebsiella pneumoniae strain INF148-sc-2279987	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.34294	Klebsiella pneumoniae strain INF279-sc-2280202	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13358	Klebsiella pneumoniae KPN1415ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66946	Klebsiella pneumoniae KP_NORM_BLD_2254	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26125	Klebsiella pneumoniae strain 5012STDY7312739	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.15567	Klebsiella pneumoniae strain KSB1_9I	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26187	Klebsiella pneumoniae strain 5012STDY7312621	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12998	Klebsiella pneumoniae 80	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12927	Klebsiella pneumoniae 116	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66631	Klebsiella pneumoniae KP_NORM_BLD_114048	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.15566	Klebsiella pneumoniae strain KSB1_4H	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15541	Klebsiella pneumoniae strain KSB1_1C	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26292	Klebsiella pneumoniae strain 5012STDY7626409	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.67084	Klebsiella pneumoniae KP_NORM_BLD_62918	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67032	Klebsiella pneumoniae KP_NORM_BLD_61473	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.14376	Klebsiella pneumoniae KPN758ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13928	Klebsiella pneumoniae KPN210ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66758	Klebsiella pneumoniae KP_NORM_BLD_12937	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.2629	Klebsiella pneumoniae strain 5012STDY7626408	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.13346	Klebsiella pneumoniae KPN1401ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67002	Klebsiella pneumoniae KP_NORM_BLD_60723	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.6683	Klebsiella pneumoniae KP_NORM_BLD_1678	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.2617	Klebsiella pneumoniae strain 5012STDY7312610	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.26198	Klebsiella pneumoniae strain 5012STDY7312662	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.6667	Klebsiella pneumoniae KP_NORM_BLD_115397	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
1328384.3	Klebsiella pneumoniae BWH 28	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66639	Klebsiella pneumoniae KP_NORM_BLD_114315	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.13275	Klebsiella pneumoniae KPN1311ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26284	Klebsiella pneumoniae strain 5012STDY7626406	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66979	Klebsiella pneumoniae KP_NORM_BLD_3090	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.2321	Klebsiella pneumoniae strain KP_136	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.6662	Klebsiella pneumoniae KP_NORM_BLD_113865	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.1557	Klebsiella pneumoniae strain KSB1_4J	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12883	Klebsiella pneumoniae 48	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66589	Klebsiella pneumoniae KP_NORM_BLD_111590	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66845	Klebsiella pneumoniae KP_NORM_BLD_2004_19607	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26111	Klebsiella pneumoniae strain 5012STDY7312576	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.6684	Klebsiella pneumoniae KP_NORM_BLD_1871	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66668	Klebsiella pneumoniae KP_NORM_BLD_115378	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67091	Klebsiella pneumoniae KP_NORM_BLD_63325	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.24299	Klebsiella pneumoniae strain 401	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14431	Klebsiella pneumoniae KPN836ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13134	Klebsiella pneumoniae KPN1133ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67017	Klebsiella pneumoniae KP_NORM_BLD_61269	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.13146	Klebsiella pneumoniae KPN1148ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66666	Klebsiella pneumoniae KP_NORM_BLD_115375	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66566	Klebsiella pneumoniae KP_NORM_BLD_1035	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67102	Klebsiella pneumoniae KP_NORM_BLD_63375	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67138	Klebsiella pneumoniae KP_NORM_URN_2012_82069	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67033	Klebsiella pneumoniae KP_NORM_BLD_61466	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67085	Klebsiella pneumoniae KP_NORM_BLD_62928	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26167	Klebsiella pneumoniae strain 5012STDY7312599	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.67008	Klebsiella pneumoniae KP_NORM_BLD_60876	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.15544	Klebsiella pneumoniae strain KSB1_5C	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67081	Klebsiella pneumoniae KP_NORM_BLD_62932	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66618	Klebsiella pneumoniae KP_NORM_BLD_113771	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.15539	Klebsiella pneumoniae strain KSB1_1A	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15587	Klebsiella pneumoniae strain KSB2_10C	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14297	Klebsiella pneumoniae KPN639ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15469	Klebsiella pneumoniae strain 10315_6#58	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.66753	Klebsiella pneumoniae KP_NORM_BLD_12882	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66576	Klebsiella pneumoniae KP_NORM_BLD_108856	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66587	Klebsiella pneumoniae KP_NORM_BLD_111588	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66746	Klebsiella pneumoniae KP_NORM_BLD_117571	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26209	Klebsiella pneumoniae strain 5012STDY7312675	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66742	Klebsiella pneumoniae KP_NORM_BLD_117530	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66834	Klebsiella pneumoniae KP_NORM_BLD_1687	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.6708	Klebsiella pneumoniae KP_NORM_BLD_62770	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.31111	Klebsiella pneumoniae strain 1023547	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	British Society for Antimicrobial Chemotherapy (BSAC)
573.1398	Klebsiella pneumoniae KPN235ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66732	Klebsiella pneumoniae KP_NORM_BLD_116598	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.31083	Klebsiella pneumoniae strain WU8	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.5827	Klebsiella pneumoniae strain F1-9-ERG1	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.66987	Klebsiella pneumoniae KP_NORM_BLD_52	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66832	Klebsiella pneumoniae KP_NORM_BLD_1675	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66844	Klebsiella pneumoniae KP_NORM_BLD_1880	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26286	Klebsiella pneumoniae strain 5012STDY7626404	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66611	Klebsiella pneumoniae KP_NORM_BLD_112925	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26193	Klebsiella pneumoniae strain 5012STDY7312624	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.2614	Klebsiella pneumoniae strain 5012STDY7312579	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12989	Klebsiella pneumoniae 46	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67086	Klebsiella pneumoniae KP_NORM_BLD_62920	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.15628	Klebsiella pneumoniae strain KSB1_6B	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14135	Klebsiella pneumoniae KPN415ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66678	Klebsiella pneumoniae KP_NORM_BLD_115734	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.46087	Klebsiella pneumoniae KSB1_8A	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13021	Klebsiella pneumoniae 3253	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.23208	Klebsiella pneumoniae strain KP_195	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.66972	Klebsiella pneumoniae KP_NORM_BLD_2799	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66679	Klebsiella pneumoniae KP_NORM_BLD_115743	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.6672	Klebsiella pneumoniae KP_NORM_BLD_116413	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66652	Klebsiella pneumoniae KP_NORM_BLD_114487	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66671	Klebsiella pneumoniae KP_NORM_BLD_115385	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.20061	Klebsiella pneumoniae strain AR_0160	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66859	Klebsiella pneumoniae KP_NORM_BLD_2009_61037	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66621	Klebsiella pneumoniae KP_NORM_BLD_113777	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.12933	Klebsiella pneumoniae 76	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.6716	Klebsiella pneumoniae KP_NORM_URN_2014_97677	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.31126	Klebsiella pneumoniae strain D50395	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	British Society for Antimicrobial Chemotherapy (BSAC)
573.13591	Klebsiella pneumoniae KPN1688ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26257	Klebsiella pneumoniae strain 5012STDY7626382	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.26197	Klebsiella pneumoniae strain 5012STDY7312664	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.34255	Klebsiella pneumoniae strain KSB1_6G-sc-2280276	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12863	Klebsiella pneumoniae 105	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14365	Klebsiella pneumoniae KPN744ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26255	Klebsiella pneumoniae strain 5012STDY7626365	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.14302	Klebsiella pneumoniae KPN660ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13104	Klebsiella pneumoniae KPN1099ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66939	Klebsiella pneumoniae KP_NORM_BLD_2015_114050	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.15514	Klebsiella pneumoniae strain INF128	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15528	Klebsiella pneumoniae strain INF209	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26272	Klebsiella pneumoniae strain 5012STDY7626392	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66828	Klebsiella pneumoniae KP_NORM_BLD_14180	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.6709	Klebsiella pneumoniae KP_NORM_BLD_62912	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67067	Klebsiella pneumoniae KP_NORM_BLD_624	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.13748	Klebsiella pneumoniae KPN1884ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66598	Klebsiella pneumoniae KP_NORM_BLD_112176	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26075	Klebsiella pneumoniae strain 5012STDY7312723	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66974	Klebsiella pneumoniae KP_NORM_BLD_3076	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67153	Klebsiella pneumoniae KP_NORM_URN_2014_97392	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.12965	Klebsiella pneumoniae 124	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13995	Klebsiella pneumoniae KPN256ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13198	Klebsiella pneumoniae KPN1207ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15598	Klebsiella pneumoniae strain KSB1_10I	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.14328	Klebsiella pneumoniae KPN700ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66751	Klebsiella pneumoniae KP_NORM_BLD_12876	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66693	Klebsiella pneumoniae KP_NORM_BLD_116099	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66997	Klebsiella pneumoniae KP_NORM_BLD_60440	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26259	Klebsiella pneumoniae strain 5012STDY7626381	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66739	Klebsiella pneumoniae KP_NORM_BLD_117503	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.31068	Klebsiella pneumoniae strain PH38-1	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.13129	Klebsiella pneumoniae KPN1127ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66781	Klebsiella pneumoniae KP_NORM_BLD_13381	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26188	Klebsiella pneumoniae strain 5012STDY7312622	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.1561	Klebsiella pneumoniae strain INF333	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.62726	Klebsiella pneumoniae MGL_57	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	
573.262	Klebsiella pneumoniae strain 5012STDY7312668	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.67075	Klebsiella pneumoniae KP_NORM_BLD_62640	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.5795	Klebsiella pneumoniae strain PB425	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	EUCAST
573.13993	Klebsiella pneumoniae KPN252ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26265	Klebsiella pneumoniae strain 5012STDY7626384	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.26228	Klebsiella pneumoniae strain 5012STDY7312689	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.1366	Klebsiella pneumoniae KPN1766ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.15548	Klebsiella pneumoniae strain KSB1_4D	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26283	Klebsiella pneumoniae strain 5012STDY7626402	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12871	Klebsiella pneumoniae 94	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.6658	Klebsiella pneumoniae KP_NORM_BLD_110772	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26079	Klebsiella pneumoniae strain 5012STDY7312721	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.15571	Klebsiella pneumoniae strain KSB2_3A	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66635	Klebsiella pneumoniae KP_NORM_BLD_114300	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
72407.529	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864858	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67048	Klebsiella pneumoniae KP_NORM_BLD_62	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26294	Klebsiella pneumoniae strain 5012STDY7626413	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.67167	Klebsiella pneumoniae KP_NORM_URN_2015_109056	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.13118	Klebsiella pneumoniae KPN1116ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66915	Klebsiella pneumoniae KP_NORM_BLD_2013_92320	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.24376	Klebsiella pneumoniae strain MUGSI_2	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67111	Klebsiella pneumoniae KP_NORM_BLD_63855	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67117	Klebsiella pneumoniae KP_NORM_BLD_70	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.46088	Klebsiella pneumoniae KSB1_10A	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.2619	Klebsiella pneumoniae strain 5012STDY7312623	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.67029	Klebsiella pneumoniae KP_NORM_BLD_61449	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.2621	Klebsiella pneumoniae strain 5012STDY7312674	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.12928	Klebsiella pneumoniae 96	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66813	Klebsiella pneumoniae KP_NORM_BLD_13985	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66985	Klebsiella pneumoniae KP_NORM_BLD_389	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26215	Klebsiella pneumoniae strain 5012STDY7312678	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66588	Klebsiella pneumoniae KP_NORM_BLD_111583	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67045	Klebsiella pneumoniae KP_NORM_BLD_61898	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.67056	Klebsiella pneumoniae KP_NORM_BLD_62196	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66799	Klebsiella pneumoniae KP_NORM_BLD_13741	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66805	Klebsiella pneumoniae KP_NORM_BLD_13889	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.24266	Klebsiella pneumoniae strain 239	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26152	Klebsiella pneumoniae strain 5012STDY7312585	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.15525	Klebsiella pneumoniae strain INF200	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
72407.523	Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864949	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.13897	Klebsiella pneumoniae KPN2075ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66667	Klebsiella pneumoniae KP_NORM_BLD_115369	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.34302	Klebsiella pneumoniae strain KSB1_10B-sc-2280232	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26218	Klebsiella pneumoniae strain 5012STDY7312682	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66993	Klebsiella pneumoniae KP_NORM_BLD_60435	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66585	Klebsiella pneumoniae KP_NORM_BLD_110785	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.6665	Klebsiella pneumoniae KP_NORM_BLD_114484	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66721	Klebsiella pneumoniae KP_NORM_BLD_116439	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.14463	Klebsiella pneumoniae KPN881ec	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.12881	Klebsiella pneumoniae 108	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.31079	Klebsiella pneumoniae strain WU3	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	CLSI
573.31089	Klebsiella pneumoniae strain C24b	ciprofloxacin	Susceptible	Laboratory Method	Disk diffusion	British Society for Antimicrobial Chemotherapy (BSAC)
573.26277	Klebsiella pneumoniae strain 5012STDY7626400	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.66731	Klebsiella pneumoniae KP_NORM_BLD_116589	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66627	Klebsiella pneumoniae KP_NORM_BLD_113971	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66803	Klebsiella pneumoniae KP_NORM_BLD_13880	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.12955	Klebsiella pneumoniae 126	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.26241	Klebsiella pneumoniae strain 5012STDY7626514	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.1289	Klebsiella pneumoniae 103	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.67054	Klebsiella pneumoniae KP_NORM_BLD_62202	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66924	Klebsiella pneumoniae KP_NORM_BLD_2014_101477	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.66734	Klebsiella pneumoniae KP_NORM_BLD_1169	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.24397	Klebsiella pneumoniae strain MUGSI_314	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	CLSI
573.66683	Klebsiella pneumoniae KP_NORM_BLD_115757	ciprofloxacin	Susceptible	Laboratory Method		EUCAST
573.26118	Klebsiella pneumoniae strain 5012STDY7312734	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
573.26202	Klebsiella pneumoniae strain 5012STDY7312670	ciprofloxacin	Susceptible	Laboratory Method	Broth dilution	
